"Sat, Aug 15, 2015, 10:00 AM",dive the junkyard,alki junkyard,"alki and 64th · seattle, wa",2 went,https://www.meetup.com/Marker-Buoy-Dive-Club/events/224628815/
"Sat, Aug 15, 2015, 9:00 AM",4xt's dive (three tree three tank dive),three tree,"3725 sw 170th st · burien, wa","4xt's dive (three tree three tank dive) all divers. slack is at 8:19am before a 12 foot flood. meetup is 8am with a 9am splash. 2nd dive approx. 11-11:30am and 3rd dive 1pm. those wishing to do later dive plan your arrival accordingly. expect current, but nothing we can't manage. come see the octo on eggs. the hatching time is drawing near and if we're lucky we'll be there for it. if not, there are plenty of interesting things to look at. ever see a swimming anemone? their there. if you are interested in becoming a reef member, this site has a good variety of fish to help you develop you fish identification skills. navigation is easy and the bottom is more cobble stone, so not as much silt as you would see at cove 2 or redondo. parking is limited, carpooling is strongly advised. no restrooms, so plan wisely. if you are doing multiple dives recommend bringing food and drinks.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/224152643/
"Wed, Aug 12, 2015, 8:00 AM",neah bay charter,salmon marina,"1321 bay view avenue · neah bay, wa","opening for 2 - 4 divers for neah bay. itinerary the plan is make three dives on wednesday & thursday and two dives on friday then head for home. if someone wants, we can do a shore dive at the seiku jetty in the afternoon of the 11th. lu-jacs will have breakfast snacks (coffee cake, fruit) out in the morning along with coffee, tea or hot chocolate. they will also provide lunch on the boat each day. space is limited to 10 divers and will be on a first come basis. depart tuesday aug 11th price: $130 per day or $390 for all 3 days. price is for charter only. accommodations, food, transfers and permits are your own responsibility. tip for deck hand is additional. meals: . most rooms have kitchenettes for cooking but there is a restaurant within walking distance of the hotel and one in neah bay. both will be open before the boat meet time in the morning. we usually eat breakfast in neah bay before each dive day. the dives include breakfast snacks, lunch, coffee, tea and bottled water. air fills: available at curley’s resort but no nitrox is available and you will need to have 3 tanks for wednesday and thursday. hotel / lodging: you need to book your place to stay as soon as possible, as accommodations are limited.www.curleysresort.com (http://www.curleysresort.com/) dives another option would be to camp or hotel it in neah bay. contact: bruce brown 425 512-7457 cell or e-mail @ brownb329@aol.com",https://www.meetup.com/Marker-Buoy-Dive-Club/events/dmtljlytlbqb/
"Tue, Aug 11, 2015, 7:00 PM",yo yo yoys! pacific northwest young of the year rockfish id,needs a location,2 comments,"yoy (young of the year) rockfish id: learn tips from reef expert and fish geek, janna nichols, on how to identify young of year (yearlings) rockfish you'll see when diving the pacific northwest. this short, fun fishinar won't make your brain explode with fish overload - just the right amount of info! if you are not already a member of reef, you will need to join (it's free!) and receive your reef member number to complete the registration. register here: https://attendee.gotowebinar.com/register/5984576185166345730",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223893755/
"Sat, Aug 8, 2015, 9:00 AM",summer dive and social,mukilteo lighthouse park,"609 front street · mukilteo, wa","dive! eat! socialize! it's a summer trifecta. potluck grillfest -- bring stuff to grill and salad/sides/stuff to share. more details to follow as the date nears. updated info -- meet at 0900, splash at 0945, and 1230. dive sites are both the lighthouse (general diving) and the silver cloud (for crabbing).",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222522176/
"Wed, Aug 5, 2015, 7:00 PM",monthly club meeting at sunset hill community club - seattle,sunset hill community club,"3003 northwest 66th street · seattle, wa","monthly meeting at sunset hill community center our scheduled guest speaker was mike bartick, manager of the crystal blue resort in anilao, philippines... mike has just informed me that he must cancel his appearance in seattle! not to worry, though! fritz, joyce judi brooks & i spent a marvelous week together in march at anilao, and will present the fabulous & hilarious macro videos produced by fellow dive traveler moses ong... if you are interested in diving this area, or wish to learn more about the phenomenal creatures to be found while ""muck diving"", then be sure to attend this meeting!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkytlbhb/
"Sun, Jul 26, 2015, 2:15 PM",north sound current dive,skyline marina,"2011 skyline way · anacortes, wa","1.3 flood > 3:42 slack > 0.2 ebb - fidalgo head-burrows island between small exchange having the right parameters. should be good but could 'break'. splash ~ 3:15. advanced drift/current dive to a rocky slope covered with invertebrates. when it's good it's beautiful. long swim to the drop site. there will be current, you need to be comfortable with current and long swims. depths down to 85-90', but you can choose your depth. visibility can be limited. seems to be a lot of extra snow and glacial melt. no facilities. use something in anacortes or nearby washington park. expect a 90 minute drive from n. seattle. weed side parking is gone so parking could be limited. carpooling strongly encouraged. this is peak summer parking competition up there. if people are up for it we'll hit town for debriefing after the dive, which is always fun. fritz 206-525-0736 home 205-370-4720 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223819766/
"Sun, Jul 26, 2015, 1:00 PM",alki cove 2 mapping,alki - cove two,"west seattle · seattle, wa",looking for a dive buddy to do a mapping project of cove 2 for my dive master program. 1 dive. meet at 1pm. splash at 1:30pm before high tide. note that the weather forecast says 50% chance of rain.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/224153407/
"Wed, Jul 22, 2015, 7:00 PM",dive redondo,redondo beach pier,"28299 redondo beach dr s · des moines, wa","if you didn't get enough dive around the clock at redondo, come dive it again wednesday, july 22. meet at 7pm, splash at 8pm. sunset is at around 9:00pm and tide is flooding. redondo is generally not a current sensitive site. some free parking on the street, otherwise there is paid parking: 2 hours= $2.50, 3 hours = $3.50. the parking ticket machine does not make change, but does take debit cards.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223992865/
"Tue, Jul 21, 2015, 6:00 PM",board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa",board meeting open to all club members. board members please rsvp yes or no so we can be sure we have a quorum. if calling in please let me know when you rsvp. if the door is locked when you arrive please call 206-669-0292 for entry.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223155822/
"Sat, Jul 18, 2015, 11:30 AM",possession fingers 2 tank dive,possession point park,"s franklin rd · clinton, wa","aloha mb divers, possession point is primed for a 2 tank dive. there will be an eleven foot flowed starting about 2pm with slack at 2:48pm. meetup will be 11:30am, 1st splash is 12:30pm. 2nd splash anytime after surface interval. sorry, this is for advance divers only the mukilteo to whidbey island ferry leaves every 1/2 hr. recommend you take into consideration the possible long wait for the ferry, also carpool if at all possible. recommend bringing some snack foods and drink along. i will get the special permit and combination number and contact those who sign up. **note: was told that there is metered parking at lighthouse park and its only for 4 hours. make needed carpool adjustments if you had planned to park there.**",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223820243/
"Sat, Jul 18, 2015, 8:00 AM",crab dive,mukilteo t-dock,"701 front street · mukilteo, wa",meet at 08:00 am and splash when ready you will need a crabbing license and a goodie bag. we will go to the oil dock if demolition process hasn’t started yet. access to the oil dock was still open last weekend.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223948221/
"Fri, Jul 17, 2015, 4:00 PM",dive around the clock 2015,redondo beach dr s & redondo way,"redondo beach dr s & redondo way · des moines, wa","this has been a fabulous event for nine (yep, 9) years. this may be the last datc as the founders, kyle larson and larry trenda, have decided to (hopefully) pass the torch to a new set of sponsors. it's been a very successful run for a little 'ol group of puget sound divers who put their hearts into helping to raise funds for pediatric cancer research at seattle children's hospital and their research facilities. go to their webpage to get the details and to sign-up to dive at this great event. http://divearoundtheclock.com/ it's really worth your time. randi and i have been involved with this group for eight years now. it's fun!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223242322/
"Sun, Jul 12, 2015, 8:00 AM",crab dive,mukilteo t-dock,"701 front street · mukilteo, wa",meet at 08:00 am and splash when ready you will need a crabbing license and a goodie bag. we will go to the oil dock if demolition process hasn’t started yet. access to the oil dock was still open last weekend.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223814695/
"Sat, Jul 11, 2015, 2:00 PM",dive and bbq at karin and doug's (plus diving planning party),doug & karin's house,"6074 wynn jones rd e · port orchard, wa","time for our annual dive and bbq at our place. we live on rich passage near port orchard on kitsap peninsula. we'll be doing a mild drift dive out front with a splash time around 3pm. after the dive we'll host a potluck bbq. bring something for the grill, something to share and drinks. bring lawn chairs if you can. car pooling is encouraged as parking is limited. non-divers are also welcome to come and enjoy the beach, kayak etc. we are also going to use this event as a diving planning party as catherine and steve have had to cancel the july dive planning party. bring you ideas and plans for future dives and enter them in meetup while you are here. you can get to our place via the fauntleroy - southworth ferry or drive around via the tacoma narrows bridge. we'll provide an update on recommended ferry times and other details closer to the day.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222473098/
"Thu, Jul 9, 2015, 5:00 PM",dive three tree point,three tree,"3725 sw 170th st · burien, wa",meet at around 5pm for a 6pm splash late afternoon dive. it might still be hot so consider bringing extra water to pour over your head before walking down to the water. tide will be low and on the flood when we splash.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223700463/
"Tue, Jul 7, 2015, 7:30 PM",meeting friends of saltwater state park,saltwater state park,"25205 8th pl s · des moines, wa",interested in saltwater state park? help support watershed/marine stewardship and amenities for park patrons.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/nbnqhlytkbkb/
"Sun, Jul 5, 2015, 7:00 PM",three tree two-tank dive,three tree,"3725 sw 170th st · burien, wa",stephen kalilimoku,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223583646/
"Sun, Jul 5, 2015, 8:00 AM",crab dive ii,mukilteo t-dock,"701 front street · mukilteo, wa",meet at 08:00 am and splash when ready you will need a crabbing license and a goodie bag.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223671377/
"Sat, Jul 4, 2015, 11:30 AM",alki cove 2 - 4th july dive,alki cove 2,"1660 harbor ave sw · seattle, wa","meet at 11:30 am, splash 12:00 pm. low tide -2.3ft at 1:12pm. 1-tank dive (for me at least). features small wreck, debris, structures, description this is the most popular of the alki dive sites and an all-around great dive park. it is protected from major current and has lots of life in shallow water. if you are on the beach looking out there is a boat just inside the marker line at about 45ft. to the right you can find a decent sized boat called the honey bear in about 35 ft, near the base of a bunch of pilings that are angled out of the bottom. several other piles of boulders and pilings are scattered around this site. more experienced divers can venture to deeper depths to see the i-beams. follow the rope under the buoy line to about 85 ft where it starts to turn north (to the left). turn right and hold that depth and you'll come across them quickly. there are a couple other small sunken boats and piles of rocks that are interesting to see on the way. special restrictions: you must stay outside of the buoy line. this is an active ferry/water taxi dock. there is a rope on the bottom with some bottles floating on it that marks the buoy line so that you can avoid crossing it. how to get there: from seattle, take the west seattle bridge to the harbor ave sw exit and take a right on harbor ave sw. follow it 1.3 miles along the water until you come to the fish-n-chips restaurant and the water taxi parking lot. you can either park in the lot or on the street. the south side of the restaurant is cove 2. cove 1 is to the north side of the restaurant. gear up and walk down to the water.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223609759/
"Sat, Jul 4, 2015, 8:00 AM",crab dive,mukilteo t-dock,"701 front street · mukilteo, wa",meet at 08:00 am and splash when ready you will need a crabbing license and a goodie bag.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223671349/
"Thu, Jul 2, 2015, 6:00 PM",edmonds evening dive,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa",patric,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223582257/
"Wed, Jul 1, 2015, 6:00 PM",annual picnic @ woodland park,woodland park shelter #4,"w. green lake dr. n. · seattle, wa","our second biggest social event of the year. the annual picnic is wed, july 1st, 6-10 pm. click on the address above to get close. it's off w. green lake dr. n. at the north end of green lake, across from the put-put golf course and the old aqua theater. turn up the hill near the tennis courts and make the first left at the top of the hill. it is also easily accessible from 99n. this link will get you closer. http://www.seattle.gov/parks/_images/maps/picnics/woodland4-7.pdf bbq/potluck/byob. the club will have the grills going and provide plates and plastic cups+utensils. bring something to cook for yourself and something to share with the group. should you like the elegance of glass for your beverage you need to bring that yourself. alcohol is not allowed in parks so discretion is required. i will call parks and will have the nearby bathroom open this year. no electricity. we will have a glass/aluminum and compost recycle containers this year. please use them. hopefully weather be great! do come, the more members, the better time we have. i am looking forward to it! mark",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222521561/
"Sat, Jun 27, 2015, 12:00 PM",dive at deception pass,deception pass,"http://maps.google.com/maps?q=48.40444546987409,-122.64601516723633 · seattle, wa",organizer tools,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223436217/
"Fri, Jun 26, 2015, 7:00 AM",alki pipeline,alki pipeline,"beach dr. s.w. · seattle, wa",copy meetup,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223077298/
"Thu, Jun 25, 2015, 11:00 AM",south sound current dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","i haven't been here since march, time to see how the wolfies are doing. big tidal swings on weekends so has to be mid-week. but, this one is really nice: 2.5f > 1:18pm slack > 1.5e. if the dive is as good as the numbers it should be great. this will be an 11am meet for an 11:45 splash. sweet, allows morning rush hour traffic to go away, before lunch hour, and we should get out of there before the afternoon rush hour. hows that for planning? day island rules apply: this is a possibly excellent exchange but it is still an advanced current dive on a wall with a lot of exposure. you need some current diving experience (drifting in cozumel barely counts), good buoyancy, strong legs, and the ability to deal with current, depth, and potentially poor viz. if you aren't sure you are up to this level, you should talk to me first. the reward is a wall full of wolf eels and gpo. no facilities. titlow has a nice bathroom and there are places up on the hill before you drop down. fritz 206-525-0736 home 206-370-4720 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223272551/
"Wed, Jun 24, 2015, 6:30 PM",north end evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",erika polcuch,https://www.meetup.com/Marker-Buoy-Dive-Club/events/bbdrhlytjbgc/
"Sat, Jun 20, 2015, 9:45 AM",olympic peninsula,lake crescent - bovee's meadow,"416 lake crescent road · port angeles, wa",josh s,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223050753/
"Thu, Jun 18, 2015, 7:00 PM",north sound evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",kimber chard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223307244/
"Wed, Jun 17, 2015, 6:30 PM",north end evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",kimber chard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/bbdrhlytjbwb/
"Mon, Jun 15, 2015, 9:00 AM","the ""no dive"" dive - west seattle",cove 2,"1660 harbor ave sw · seattle, wa","from the northwest dive club web site: dive advisory: please do not make any plans for diving alki cove 1 or alki cove 2 on monday, june 15th, 2015 between 9:00 am and 3:00 pm. commercial dive salvage operations are planned in the area. full details are available at the ""conversations - general scuba discussion"" page of the nw dive club web site: http://www.nwdiveclub.com/viewtopic.php?f=1&t=24399 it appears the this is the remediation operation to remove the steel cables and concrete blocks left by the ""people's barge."" on a purely personal note, in addition to mark's good work on behalf of mb's, well done to the gue seattle folks for their efforts to seek out an effective comprehensive solution in a cooperative and speedy way. good on all of you.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223114734/
"Fri, Jun 12, 2015, 7:30 PM",dusk dive,three tree,"3725 sw 170th st · burien, wa","this dive will be limited to 8 divers in an effort to maintain good relations with the local residents. carpool if possible. three tree dusk dive. 7:30pm meetup, 8:15pm splash, slack at 8:45pm. bring primary and secondary lights, tank light advised. you must have night dive experience",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223046818/
"Fri, Jun 12, 2015, 7:00 PM",north end dive part two - mukilteo (hotel site),mukilteo t-dock,"701 front street · mukilteo, wa","meet: 7:00pm splash 7:30pm tides: mild ebb of 2-3/4 feet from 3:15 pm to 8:17 pm. hazards: from the entry point, go north. south takes you to the ferry terminal. another evening dive. weather forecast is for no rain, temps about 60. sunset at 9:10 this is an excellent dive for any skill level. geodome at about 60 feet. fuel dock run for the scooter folks. deeper dive for those so trained (e.g., meet the mukilteo man at about 110 feet). entry side is at the north end of the silver cloud inn in mukilteo. bing map at http://binged.it/1b0lp3b parking: be prepared to pay for parking. this change occurred on june 1st.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/223136924/
"Fri, Jun 12, 2015, 9:15 AM",cove 2,alki cove 2,"1660 harbor ave sw · seattle, wa",copy meetup,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223050541/
"Thu, Jun 11, 2015, 6:30 PM",north sound evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",kimber chard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223140902/
"Wed, Jun 10, 2015, 6:15 PM",edmonds underwater park (bruce higgins underwater trails),needs a location,6 comments,kimber chard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223050198/
"Tue, Jun 9, 2015, 6:00 PM",board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa",board meeting open to all club members. board members please rsvp yes or no so we can be sure we have a quorum. if calling in please let me know when you rsvp. if the door is locked when you arrive please call 206-669-0292 for entry.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/kljrdlytjbmb/
"Mon, Jun 8, 2015, 6:30 PM",north end evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",meet at the silver cloud for an evening dive. sunset should be awesome and worth the drive or dive or both. open to all skill levels. i will be getting some orientation on doubles with kimber so we will not necessarily be able to lead people not familiar with the site.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/223044683/
"Sat, Jun 6, 2015, 3:30 PM",going away party for jason and ashley,susan blythe gronemyer's home,"17820 33rd ave ne, arlington wa 98223 · arlington, wa","*please bring a lawn chair if you have one, that way you sit and enjoy the sun! *we will have the bbq going as well as the smoker. if everyone could bring a dish/side that would help everyone enjoy an awesome meal. we are so excited to see everyone and very much looking forward to hanging out in the sun!!!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222782218/
"Wed, Jun 3, 2015, 7:00 PM","currents, the tough sites, how do you do them?",sunset hill community club,"3003 northwest 66th street · seattle, wa",monthly meeting at sunset hill community center,https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkytjbfb/
"Tue, Jun 2, 2015, 6:00 PM",edmonds underwater park,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa","an entire underwater park devoted to divers! can't beat that. this is a great dive for beginners and a lot of fun for divers of all levels. slack is around 7pm, so let's try to be in the water between 6:30pm and 6:45pm.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222844280/
"Sat, May 30, 2015, 3:45 PM",south sound dive,three tree,"3725 sw 170th st · burien, wa","two tank dive at three tree, open to all divers. there is no restroom at this site, so plan ahead. very limited parking so carpooling is recommended. 1st dive meetup 3:45pm, splash 4:30pm. 2nd dive meetup 5:45pm, splash 6:30pm .",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222724782/
"Wed, May 27, 2015, 6:30 PM",west seattle twilight reef survey dive,alki junkyard,"alki and 64th · seattle, wa","whether you have done the reef training or not, come on out for a twilight dive at the ""junkyard"". surveys are optional but i'll have survey sheets for those who want to do one. should be a nice dive with little current. bring a light. we'll meet at 6:30pm and plan to splash around 7pm. slack is at 7:39pm.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222472502/
"Mon, May 25, 2015, 8:30 AM",high current dive - north,deception pass,"http://maps.google.com/maps?q=48.40444546987409,-122.64601516723633 · seattle, wa","possibly the last deception pass dive of the year. this is memorial day. parking is a day use area. it's early enough in the day that driving and parking should not be a problem. we'll be done with the dive and apres dive briefing to be ahead of the 3-day weekend traffic i think. the may be more fisherman than normal, mostly a problem in the entry zone. experienced, advanced current divers only! this is not the dive to learn on. if you aren't sure don't show up without contacting me first. 3.8f > 10am > 5.4e - splash about 9:30 am. you should be in the water and waiting for it by then. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, and seldom has great viz. but, you get an invertebrate dive that is unlike any other in puget sound. good parking, restroom on site, 150 yard walk to the water. discover pass required.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/222535919/
"Sat, May 23, 2015, 3:15 PM",titlow beach,titlow beach,"8802 6th ave · tacoma, wa",4 went,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222100919/
"Sat, May 23, 2015, 8:15 AM",les davis marine park,les davis marine park,"3931 ruston way · tacoma, wa",dave ballard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222352615/
"Thu, May 14, 2015, 6:30 PM",evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",kimber chard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222494651/
"Thu, May 14, 2015, 5:00 PM",seattle dive,cove 2,"1660 harbor ave sw · seattle, wa",two dives. one at 5 and one at 7. come and get wet.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222494591/
"Tue, May 12, 2015, 6:00 PM",board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa",board meeting open to all club members. board members please rsvp yes or no so we can be sure we have a quorum. if calling in please let me know when you rsvp. if the door is locked when you arrive please call 206-669-0292 for entry.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/kljrdlythbqb/
"Mon, May 11, 2015, 8:00 AM",deception pass - high current dive,deception pass state park (visitor center),"40928 sr 20 · whidbey, wa","experienced, advanced current divers only! this is not the dive to learn on. 3.7f > 9:32am > 5.56e - splash about 9 am. you should be in the water and waiting for it by 9. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, and seldom has great viz. but, you get an invertebrate dive that is unlike any other in puget sound. good parking, restroom on site, 150 yard walk to the water. discover pass required. i went through most of the year looking for dp dives. there are about 10 that match a pretty safe profile and of course some are mid-week. all are april-may. if you don't get a dive in during that time, you probably will not.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/220077499/
"Sun, May 10, 2015, 8:30 PM","dive edmonds, sunday",edmonds underwater park.,"50 railroad ave · edmonds, wa",organizer tools,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222412119/
"Sat, May 9, 2015, 4:00 AM",seattle worm getter's,alki junk yard,"6400 alki ave. s.w. · seattle, wa","the tides and current are not cooperating this month, so i am hoping there are diver's willing to raise very early and dive junkyard, which will leave the rest of the day for play. junkyard meetup 4am, splash 4:40am. slack is 4:37am going into a very weak flood. we should be done and gone by 6:30 am, leaving you the rest of the day to play or go back to sleep. come with gear partly setup to minimize any delays going in and as usual have working, primary, secondary and tank lights.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221904883/
"Wed, May 6, 2015, 7:00 PM",monthly club meeting at sunset hill community club - seattle,sunset hill community club,"3003 northwest 66th street · seattle, wa","monthly meeting at sunset hill community center our guest this month is fellow club member joli riley, who will deliver a ""smashing"" presentation on diving the scuttled wwi german fleet @ scapa flow, scotland... if you've ever considered this as a dive trip, or as an aside to a trip to uk, this will be your chance to gain first hand knowledge... turn out for this event, club! lets fill the hall for jolie!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkythbjb/
"Sun, May 3, 2015, 8:30 AM",uw photo workshop - nanaimo,the marina side resort,"1250 stewart ave. · nanaimo, bc",day 2 of the photo workshop,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221074797/
"Sat, May 2, 2015, 4:30 PM",edmonds afternoon dive,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa",4 went,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222144770/
"Sat, May 2, 2015, 12:00 PM",reef training and dives,salt water state park,"25205 8th pl s · des moines, wa","want to get involved in doing critter surveys for reef? here's your chance to get some critter id training, get reef certified and do some diving. we are holding a two day reef event at salt water state park on may 2 and 3 which will include classes in the event room at the park and diving as well as socializing. here is the tentative schedule: may 2nd - 12pm fish class - 3:30pm fish quiz - 5pm dive and survey (focus on fish) - 6:30pm potluck dinner at the park and review surveys - folks can camp and stay the night or go home, then… may 3rd - 8am invertebrates class - 11:45am dive and survey (focus on fish and inverts) - 1pm invert quiz, byo lunch and review surveys - 2pm finish attendees can buy reef materials during the classes. these include: - reef starter kit - everything you need to survey - ($38.00 each) starter kit region: pacific northwest (w/deluxe white slate) - reef waterproof identification cards - ($8.00 each) id card region: pacific northwest invertebrates - reef waterproof identification cards - ($8.00 each) id card region: west coast us & canada fishes - waterproof survey paper - ($0.75 each) survey form region: pacific northwest and alaska please bring cash to the event for the items you want to buy. classes will be given by rhoda green and doug miller. space is limited so rsvp soon to reserve your spot. i will update this meetup if arrangements change. if you have questions submit them in the discussion area here. for more information on reef, see my presentation from the march meeting here: http://files.meetup.com/6196802/reef-2015-mbdc.pptx",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221442987/
"Sat, May 2, 2015, 8:30 AM",uw photo workshop with eiko jones in nanaimo,the marina side resort,"1250 stewart ave. · nanaimo, bc","want to work on improving your u/w photo composition with coaching from one of the best photographers in the pnw, at a great dive location? check this out! travel to nanaimo: it’s a two hour drive to the tsawwassen ferry followed by a beautiful 2-hour ferry ride to nanaimo. accommodations at marina side resort: we several 2-bedroom luxury suites reserved at highly discounted prices of cad$238 per night (that's about us$188). each suite has two bedrooms, two bathrooms, washer/dryer and a fully stocked kitchen. the resort is located on the same pier as the sea dragon so there is no need to drive after you get there. book directly with the resort and mention the sea dragon photo workshop to get the discounted price: email: reservations@themarinasideresort.com phone: 250.591.0880 out of water workshop: saturday morning eiko will lead a walking photo workshop near the marina. taking photos topside gives every an opportunity to receive coaching in a context where verbal communication is easy. cost for the workshop is approximately $75 per person to cover eiko’s travel costs and room rental. i will collect this in advance of the workshop. dive on the sea dragon: we will do two dives on saturday afternoon and two more on sunday morning. the cost is cad$109.95 and you can pay on the boat. saturday evening dinner: let's get pick one of the suites to share food, look as some photos and do some serious debriefing. sunday afternoon: travel back to seattle. (if folks want to add another day of diving, that's possible too.)",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221070877/
"Wed, Apr 29, 2015, 6:30 PM",north sound evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",kimber chard,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222102009/
"Sun, Apr 26, 2015, 9:00 AM",deception pass drift dive,deception pass,"north of oak harbor · whidby island, wa","experienced, advanced current divers only! this is not the dive to learn on. 3.5f > 10:25am > 5.4e - splash about 10 am. you should be in the water and waiting for it a little before 10. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, and seldom has great viz. but, you get an invertebrate dive that is unlike any other in puget sound. good parking, restroom on site. discover pass required. a little early the day after our annual banquet. take that into account .",https://www.meetup.com/Marker-Buoy-Dive-Club/events/219840752/
"Sat, Apr 25, 2015, 6:00 PM","it's scubarbeque, the mbdc annual banquet!",this meetup is past,sunset hill community club,"who: marker buoy dive club, the best dive buddies around. what: it's scubarbecue, 2015's version of the mbdc annual banquet! when: april 25th, 2015 at 6:00 pm. where: sunset hill community center why: it's a time-honored tradition that mbdc herald the coming of spring with our annual banquet. we assemble to enjoy socializing, eat some delicious food and take part in the raffle to win cool diving related prizes. the bar is byob. what's new for 2015? get ready for some yummy barbecue. the caterer this year is famous dave's, the award-winning barbecue restaurant chain. pretty cool, huh? ticket prices are $35.00 per person. raffle tickets are $1.00 each or 6 for $5.00. there will be more information as the date approaches. save the date!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/220451588/
"Sat, Apr 25, 2015, 7:30 AM",dive edmonds underwater park,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa",how about a dive at edmonds? was thinking we would meet at 7:30 with a splash at 8:30.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221958094/
"Thu, Apr 23, 2015, 6:00 PM",north sound twilight dive,mukilteo t-dock,"701 front street · mukilteo, wa",copy meetup,https://www.meetup.com/Marker-Buoy-Dive-Club/events/222026563/
"Sun, Apr 19, 2015, 11:00 AM",southside dive,three tree point north,"sw 3 tree point ln and sw 170th st. burien wa · burien, wa","three tree one tank dive. 11am meetup with a 12pm splash, slack at 12:27pm. tides are pretty crazy on this day. there will be a 14 foot ebb. we may need to bring our own sea water. still should be fun. if anyone is interested in lunch afterwards, we can do elliott bay pub. there will be live hawaiian singing and hula dancing for your entertainment while you wait for the splash time. please bring your vivid imagination with you. mahalo",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221853626/
